Anno Accertamento;Mese Accertamento;Giorno Accertamento;Tipologia Verbale;Tipo Sanzione;Via 1;Numero Civico;Numero Verbali
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Corso Monte Cucco;0;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Corso Peschiera;195;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Corso Regina Margherita;166;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Corso Sebastopoli;0;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Corso Svizzera;64;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Piazza Statuto;15;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Baltimora;26;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Breglio;0;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via C. Pinchia;11;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Candido Viberti;25;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Milano;18;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Milano;18;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Netro;13;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Nizza;7;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via P.L. Palestrina;11;1
2017;09;07;POLIZIA MUNICIPALE;Amministrativa;Via Principe Amedeo;41;1
2017;09;07;POLIZIA MUNICIPALE;Tributaria;Corso L. Einaudi;57;1
2017;09;07;POLIZIA MUNICIPALE;Tributaria;Largo Iv Marzo;9;1
2017;09;07;POLIZIA MUNICIPALE;Tributaria;Piazza Massaua;2;1
2017;09;07;POLIZIA MUNICIPALE;Tributaria;Via Rocciamelone;7;1
2017;09;08;A.R.P.A.;Amministrativa;Via Livorno;51;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Corso Spezia;0;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Corso Spezia;0;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Corso Stati Uniti;21;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Corso Stati Uniti;21;2
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Piazza Solferino;1;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;18;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Via Cavour;15;3
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Via Gian Francesco Bellezia;15;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Via Madama Cristina;63;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Via Madama Cristina;63;1
2017;09;08;POLIZIA MUNICIPALE;Amministrativa;Via Nicola Porpora;31;1
2017;09;08;POLIZIA MUNICIPALE;Tributaria;Via Pianezza;1;1
2017;09;09;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;1
2017;09;09;POLIZIA MUNICIPALE;Amministrativa;Strada Della Pronda;85;1
2017;09;09;POLIZIA MUNICIPALE;Amministrativa;Via Roma;0;1
2017;09;10;CARABINIERI;Amministrativa;Via A. Bonafous;2;1
2017;09;10;POLIZIA MUNICIPALE;Amministrativa;Lungo Dora Agrigento;0;1
2017;09;10;POLIZIA MUNICIPALE;Amministrativa;Via C. Berthollet;13;1
2017;09;10;POLIZIA MUNICIPALE;Amministrativa;Via G. Carcano;0;1
2017;09;10;POLIZIA MUNICIPALE;Amministrativa;Via Livorno;24;1
